"ST","ASP","GLN","GLT","GLY","PGM","TKT","UNC","Source","Location","Intervention"
2026,10,1,16,19,10,5,7,"Human","Rural","after"
393,24,17,2,10,23,68,5,"Human","Urban","after"
3711,1,2,4,62,4,5,17,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
449,7,71,5,62,11,67,6,"Human","Urban","after"
353,7,17,5,2,10,3,6,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
257,9,2,4,62,4,5,6,"Human","Urban","before"
3233,33,38,30,82,104,325,36,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
3538,47,2,4,2,6,5,17,"Human","Rural","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Rural","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
520,2,1,12,88,2,1,5,"Human","Urban","after"
2341,1,1,2,2,6,3,17,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
520,2,1,12,88,2,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
3711,1,2,4,62,4,5,17,"Human","Rural","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
520,2,1,12,88,2,1,5,"Human","Urban","before"
257,9,2,4,62,4,5,6,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
436,7,21,5,62,4,61,44,"Human","Urban","after"
3712,1,2,215,4,90,24,8,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Rural","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","before"
2026,10,1,16,19,10,5,7,"Human","Rural","after"
10042,2,1,2,3,2,959,5,"Human","Urban","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
1517,8,10,149,2,11,12,6,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Rural","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
7323,166,2,27,10,151,3,1,"Human","Urban","after"
1767,33,39,30,79,113,44,17,"Human","Rural","after"
51,7,17,2,15,23,3,12,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
436,7,21,5,62,4,61,44,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Rural","after"
3610,2,1,5,88,2,11,5,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
51,7,17,2,15,23,3,12,"Human","Urban","after"
3610,2,1,5,88,2,11,5,"Human","Rural","after"
3538,47,2,4,2,6,5,17,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
51,7,17,2,15,23,3,12,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","before"
53,2,1,21,3,2,1,5,"Human","Urban","after"
538,4,7,10,4,42,25,1,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Rural","after"
10007,1,2,215,4,923,24,8,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human",NA,"after"
21,2,1,1,3,2,1,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Rural","before"
422,2,1,5,3,2,5,5,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
21,2,1,1,3,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Rural","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
25,4,7,10,1,1,7,1,"Human","Urban","after"
3798,239,27,16,19,10,5,7,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","before"
474,2,4,1,2,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
677,10,81,50,99,120,76,52,"Human","Rural","after"
3538,47,2,4,2,6,5,17,"Human","Rural","after"
577,2,4,1,3,2,1,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
4337,2,1,1,380,2,1,5,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
1972,7,71,5,62,11,67,1,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
4337,2,1,1,380,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
50,2,1,12,3,2,1,5,"Human","Urban","after"
4492,1,14,2,2,6,1,17,"Human","Urban","after"
3711,1,2,4,62,4,5,17,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
61,1,4,2,2,6,3,17,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
2535,10,2,107,62,120,76,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
190,2,1,5,3,2,3,5,"Human","Rural","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Rural","after"
3676,1,307,3,4,5,9,3,"Human","Urban","after"
5,7,2,5,2,10,3,6,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
3072,33,39,30,82,104,173,68,"Human","Urban","after"
137,4,7,10,4,42,7,1,"Human","Rural","after"
520,2,1,12,88,2,1,5,"Human","Rural","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
53,2,1,21,3,2,1,5,"Human","Urban","after"
257,9,2,4,62,4,5,6,"Human","Rural","after"
190,2,1,5,3,2,3,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
2584,2,1,57,26,127,29,35,"Human","Urban","after"
2584,2,1,57,26,127,29,35,"Human","Urban","after"
658,2,4,2,4,19,3,6,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
1590,33,39,65,79,104,43,17,"Human","Urban","after"
4492,1,14,2,2,6,1,17,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
436,7,21,5,62,4,61,44,"Human","Rural","after"
257,9,2,4,62,4,5,6,"Human","Rural","after"
1581,129,66,30,82,189,47,17,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
3538,47,2,4,2,6,5,17,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
3233,33,38,30,82,104,325,36,"Human","Rural","after"
61,1,4,2,2,6,3,17,"Human","Urban","before"
61,1,4,2,2,6,3,17,"Human","Rural","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
3222,33,283,44,82,189,44,17,"Human","Urban","after"
1517,8,10,149,2,11,12,6,"Human","Urban","after"
3717,2,1,21,3,62,1,5,"Human","Urban","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
2388,180,194,2,68,19,231,147,"Human","Rural","after"
48,2,4,1,2,7,1,5,"Human","Urban","before"
38,2,4,2,2,6,1,5,"Human","Rural","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
3676,1,307,3,4,5,9,3,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
436,7,21,5,62,4,61,44,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Rural","after"
61,1,4,2,2,6,3,17,"Human","Rural","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
3538,47,2,4,2,6,5,17,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Rural","after"
137,4,7,10,4,42,7,1,"Human","Urban","after"
10057,2,4,1,9,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
10026,1,4,2,9,6,3,17,"Human","Urban","after"
10008,1,2,3,4,922,9,3,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Rural","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
53,2,1,21,3,2,1,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
61,1,4,2,2,6,3,17,"Human","Rural","after"
422,2,1,5,3,2,5,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
10083,4,936,10,4,1,7,1,"Human","Urban","after"
2388,180,194,2,68,19,231,147,"Human","Rural","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
538,4,7,10,4,42,25,1,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Rural","before"
53,2,1,21,3,2,1,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
5326,188,313,5,2,89,5,6,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Rural","after"
21,2,1,1,3,2,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
190,2,1,5,3,2,3,5,"Human","Urban","after"
21,2,1,1,3,2,1,5,"Human","Rural","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
3798,239,27,16,19,10,5,7,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
257,9,2,4,62,4,5,6,"Human","Urban","before"
21,2,1,1,3,2,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Rural","after"
2345,2,4,5,2,2,5,5,"Human","Rural","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
4337,2,1,1,380,2,1,5,"Human","Urban","after"
233,2,7,10,4,1,7,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
257,9,2,4,62,4,5,6,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
2370,1,4,2,2,6,5,17,"Human","Urban","after"
38,2,4,2,2,6,1,5,"Human","Urban","after"
2370,1,4,2,2,6,5,17,"Human","Rural","after"
10046,2,23,21,3,2,1,5,"Human","Rural","after"
436,7,21,5,62,4,61,44,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
3676,1,307,3,4,5,9,3,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Rural","after"
257,9,2,4,62,4,5,6,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Rural","before"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
2388,180,194,2,68,19,231,147,"Human","Rural","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","before"
1581,129,66,30,82,189,47,17,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
1517,8,10,149,2,11,12,6,"Human","Rural","after"
1581,129,66,30,82,189,47,17,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Rural","after"
2388,180,194,2,68,19,231,147,"Human","Rural","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
42,1,2,3,4,5,9,3,"Human","Rural","after"
2388,180,194,2,68,19,231,147,"Human","Urban","after"
1590,33,39,65,79,104,43,17,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
422,2,1,5,3,2,5,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
2388,180,194,2,68,19,231,147,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
422,2,1,5,3,2,5,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Rural","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
354,8,10,2,2,11,12,6,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Rural","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
257,9,2,4,62,4,5,6,"Human","Rural","after"
53,2,1,21,3,2,1,5,"Human","Urban","before"
1517,8,10,149,2,11,12,6,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Rural","after"
10043,2,1,5,10,10,1,5,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Rural","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
42,1,2,3,4,5,9,3,"Human","Urban","before"
520,2,1,12,88,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
1016,33,38,30,82,118,43,17,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
354,8,10,2,2,11,12,6,"Human","Urban","before"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
825,33,39,30,82,113,47,17,"Human","Rural","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
21,2,1,1,3,2,1,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
436,7,21,5,62,4,61,44,"Human","Rural","after"
677,10,81,50,99,120,76,52,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","before"
42,1,2,3,4,5,9,3,"Human","Rural","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
10082,4,935,10,4,1,7,1,"Human","Urban","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
1590,33,39,65,79,104,43,17,"Human","Urban","after"
38,2,4,2,2,6,1,5,"Human","Urban","before"
538,4,7,10,4,42,25,1,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Rural","after"
538,4,7,10,4,42,25,1,"Human","Urban","after"
538,4,7,10,4,42,25,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
137,4,7,10,4,42,7,1,"Human","Urban","after"
403,10,27,16,19,10,5,7,"Human","Urban","after"
677,10,81,50,99,120,76,52,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
677,10,81,50,99,120,76,52,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Rural","before"
583,4,7,10,4,42,51,1,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
354,8,10,2,2,11,12,6,"Human","Urban","after"
854,33,38,30,82,104,43,17,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
677,10,81,50,99,120,76,52,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","before"
45,4,7,10,4,1,7,1,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
677,10,81,50,99,120,76,52,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Rural","after"
257,9,2,4,62,4,5,6,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
21,2,1,1,3,2,1,5,"Human","Rural","after"
4492,1,14,2,2,6,1,17,"Human","Urban","after"
38,2,4,2,2,6,1,5,"Human","Rural","before"
38,2,4,2,2,6,1,5,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
2535,10,2,107,62,120,76,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
474,2,4,1,2,2,1,5,"Human","Rural","after"
3538,47,2,4,2,6,5,17,"Human","Urban","after"
2212,4,7,10,4,42,5,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Rural","after"
3676,1,307,3,4,5,9,3,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Rural","before"
50,2,1,12,3,2,1,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
21,2,1,1,3,2,1,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
10027,1,4,3,2,6,3,17,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
3717,2,1,21,3,62,1,5,"Human","Urban","after"
538,4,7,10,4,42,25,1,"Human","Urban","after"
3711,1,2,4,62,4,5,17,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
354,8,10,2,2,11,12,6,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
436,7,21,5,62,4,61,44,"Human","Urban","after"
257,9,2,4,62,4,5,6,"Human","Rural","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
354,8,10,2,2,11,12,6,"Human","Urban","before"
61,1,4,2,2,6,3,17,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Urban","after"
704,2,29,4,27,10,25,57,"Human","Urban","after"
190,2,1,5,3,2,3,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
991,37,52,57,26,107,29,23,"Human","Urban","after"
48,2,4,1,2,7,1,5,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Rural","after"
61,1,4,2,2,6,3,17,"Human","Rural","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
2350,2,4,1,2,2,5,5,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
436,7,21,5,62,4,61,44,"Human","Urban","after"
257,9,2,4,62,4,5,6,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","before"
50,2,1,12,3,2,1,5,"Human","Urban","after"
422,2,1,5,3,2,5,5,"Human","Urban","after"
10046,2,23,21,3,2,1,5,"Human","Rural","after"
2345,2,4,5,2,2,5,5,"Human","Rural","after"
38,2,4,2,2,6,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
583,4,7,10,4,42,51,1,"Human","Urban","after"
2076,7,17,5,2,86,232,1,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Rural","after"
51,7,17,2,15,23,3,12,"Human","Urban","after"
422,2,1,5,3,2,5,5,"Human","Urban","after"
508,1,6,60,24,12,28,1,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Rural","after"
508,1,6,60,24,12,28,1,"Human","Rural","after"
257,9,2,4,62,4,5,6,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Urban","before"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
6964,7,2,2,2,11,12,6,"Human","Urban","after"
10041,2,1,21,3,2,1,941,"Human","Rural","after"
1919,9,2,2,10,10,3,5,"Human","Urban","after"
1517,8,10,149,2,11,12,6,"Human","Urban","after"
10085,7,1,5,2,10,3,6,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
829,33,39,30,82,113,43,17,"Human","Rural","before"
508,1,6,60,24,12,28,1,"Human","Urban","after"
508,1,6,60,24,12,28,1,"Human","Urban","after"
51,7,17,2,15,23,3,12,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
436,7,21,5,62,4,61,44,"Human","Urban","after"
3798,239,27,16,19,10,5,7,"Human","Rural","after"
257,9,2,4,62,4,5,6,"Human","Urban","after"
2026,10,1,16,19,10,5,7,"Human","Urban","after"
422,2,1,5,3,2,5,5,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Rural","after"
354,8,10,2,2,11,12,6,"Human","Urban","after"
51,7,17,2,15,23,3,12,"Human","Urban","after"
3718,2,4,1,4,1,1,5,"Human","Urban","before"
45,4,7,10,4,1,7,1,"Human","Urban","after"
1517,8,10,149,2,11,12,6,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Rural","after"
38,2,4,2,2,6,1,5,"Human","Urban","after"
677,10,81,50,99,120,76,52,"Human","Urban","after"
2345,2,4,5,2,2,5,5,"Human","Urban","after"
2350,2,4,1,2,2,5,5,"Human","Urban","after"
1517,8,10,149,2,11,12,6,"Human","Urban","after"
61,1,4,2,2,6,3,17,"Human","Urban","after"
1457,2,165,73,147,220,190,104,"Human","Urban","after"
538,4,7,10,4,42,25,1,"Human","Urban","after"
6964,7,2,2,2,11,12,6,"Human","Urban","after"
508,1,6,60,24,12,28,1,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
4009,33,39,65,79,104,77,17,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
42,1,2,3,4,5,9,3,"Human","Urban","after"
53,2,1,21,3,2,1,5,"Human","Urban","after"
50,2,1,12,3,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
48,2,4,1,2,7,1,5,"Human","Urban","before"
2397,184,39,30,82,113,43,17,"Human","Urban","before"
45,4,7,10,4,1,7,1,"Human","Urban","after"
474,2,4,1,2,2,1,5,"Human","Urban","after"
45,4,7,10,4,1,7,1,"Human","Urban","after"
520,2,1,12,88,2,1,5,"Human","Rural","after"
53,2,1,21,3,2,1,5,"Human","Rural","after"
42,1,2,3,4,5,9,3,"Human","Rural","after"
45,4,7,10,4,1,7,1,"Human","Rural","after"
53,2,1,21,3,2,1,5,"Human","Rural","after"
354,8,10,2,2,11,12,6,"Human","Rural","after"
474,2,4,1,2,2,1,5,"Human","Urban","before"
474,2,4,1,2,2,1,5,"Human","Urban","before"
38,2,4,2,2,6,1,5,"Human","Rural","before"
474,2,4,1,2,2,1,5,"Human","Urban","before"
474,2,4,1,2,2,1,5,"Human","Urban","before"
474,2,4,1,2,2,1,5,"Human","Urban","before"
42,1,2,3,4,5,9,3,"Human","Rural","before"
474,2,4,1,2,2,1,5,"Human","Urban","before"
474,2,4,1,2,2,1,5,"Human","Urban","before"
354,8,10,2,2,11,12,6,"Human","Urban","before"
190,2,1,5,3,2,3,5,"Human","Urban","before"
3072,33,39,30,82,104,173,68,"Human","Urban","before"
48,2,4,1,2,7,1,5,"Human","Urban","before"
354,8,10,2,2,11,12,6,"Human","Urban","before"
48,2,4,1,2,7,1,5,"Human","Urban","before"
42,1,2,3,4,5,9,3,"Human","Urban","before"
3712,1,2,215,4,90,24,8,"Human","Urban","before"
21,2,1,1,3,2,1,5,"Human","Urban","before"
